Pixel-X,Pixel-Y,Longitude,Latitude,chlor_a,sst
2.5,36.5,123.3541616,-6.354166667,0.2086865,27.51
3.5,36.5,123.3958282,-6.354166667,0.20363799,27.525
4.5,36.5,123.4374949,-6.354166667,0.19999595,27.519999
5.5,36.5,123.4791616,-6.354166667,0.20730954,27.47
6.5,36.5,123.5208282,-6.354166667,0.21594326,27.42
7.5,36.5,123.5624949,-6.354166667,0.2241716,27.355
8.5,36.5,123.6041616,-6.354166667,0.23318066,27.34
9.5,36.5,123.6458282,-6.354166667,0.24755356,27.385
10.5,36.5,123.6874949,-6.354166667,0.25745058,27.34
11.5,36.5,123.7291616,-6.354166667,0.27181295,27.25
12.5,36.5,123.7708282,-6.354166667,0.28025195,27.195
13.5,36.5,123.8124949,-6.354166667,0.29221648,27.125
14.5,36.5,123.8541616,-6.354166667,0.3064117,27.055
15.5,36.5,123.8958282,-6.354166667,0.31726038,27.019999
16.5,36.5,123.9374949,-6.354166667,0.3201886,27.019999
17.5,36.5,123.9791616,-6.354166667,0.33577803,27.085
18.5,36.5,124.0208282,-6.354166667,0.37371737,26.91
19.5,36.5,124.0624949,-6.354166667,0.38360983,26.84
20.5,36.5,124.1041616,-6.354166667,0.36562583,26.8
21.5,36.5,124.1458282,-6.354166667,0.3433476,26.765
22.5,36.5,124.1874949,-6.354166667,0.3308538,26.824999
23.5,36.5,124.2291616,-6.354166667,0.33848703,26.769999
24.5,36.5,124.2708282,-6.354166667,0.32114205,26.835
25.5,36.5,124.3124949,-6.354166667,0.31405964,26.76
26.5,36.5,124.3541616,-6.354166667,0.3357371,26.675
27.5,36.5,124.3958282,-6.354166667,0.3500025,26.615
28.5,36.5,124.4374949,-6.354166667,0.33924392,26.599998
29.5,36.5,124.4791616,-6.354166667,0.3379362,26.635
30.5,36.5,124.5208282,-6.354166667,0.33804604,26.494999
31.5,36.5,124.5624949,-6.354166667,0.33672777,26.539999
32.5,36.5,124.6041616,-6.354166667,0.34953544,26.545
33.5,36.5,124.6458282,-6.354166667,0.3680732,26.66
34.5,36.5,124.6874949,-6.354166667,0.39140624,26.67
35.5,36.5,124.7291616,-6.354166667,0.4124735,26.58
36.5,36.5,124.7708282,-6.354166667,0.44699258,26.545
37.5,36.5,124.8124949,-6.354166667,0.48766634,26.42
38.5,36.5,124.8541616,-6.354166667,0.49202257,26.435
39.5,36.5,124.8958282,-6.354166667,0.45692384,26.425
40.5,36.5,124.9374949,-6.354166667,0.47312486,26.425
41.5,36.5,124.9791616,-6.354166667,0.48226973,26.4
42.5,36.5,125.0208282,-6.354166667,0.47431222,26.34
43.5,36.5,125.0624949,-6.354166667,0.48900935,26.305
44.5,36.5,125.1041616,-6.354166667,0.48606315,26.224998
45.5,36.5,125.1458282,-6.354166667,0.50274915,26.255
46.5,36.5,125.1874949,-6.354166667,0.52392304,26.215
47.5,36.5,125.2291616,-6.354166667,0.5230903,26.215
48.5,36.5,125.2708282,-6.354166667,0.5304071,26.189999
49.5,36.5,125.3124949,-6.354166667,0.5673218,26.275
0.5,37.5,123.2708282,-6.395833333,0.18854395,27.51
1.5,37.5,123.3124949,-6.395833333,0.20185083,27.529999
2.5,37.5,123.3541616,-6.395833333,0.20006363,27.57
3.5,37.5,123.3958282,-6.395833333,0.18542796,27.585
4.5,37.5,123.4374949,-6.395833333,0.18125366,27.55
5.5,37.5,123.4791616,-6.395833333,0.1905428,27.5
6.5,37.5,123.5208282,-6.395833333,0.20008793,27.465
7.5,37.5,123.5624949,-6.395833333,0.21676472,27.435
8.5,37.5,123.6041616,-6.395833333,0.23744744,27.41
9.5,37.5,123.6458282,-6.395833333,0.24558924,27.369999
10.5,37.5,123.6874949,-6.395833333,0.24711475,27.33
11.5,37.5,123.7291616,-6.395833333,0.2457324,27.295
12.5,37.5,123.7708282,-6.395833333,0.24831927,27.224998
13.5,37.5,123.8124949,-6.395833333,0.25575364,27.13
14.5,37.5,123.8541616,-6.395833333,0.27830604,27.039999
15.5,37.5,123.8958282,-6.395833333,0.30308175,27.029999
16.5,37.5,123.9374949,-6.395833333,0.3223773,27.055
17.5,37.5,123.9791616,-6.395833333,0.3487309,27.055
18.5,37.5,124.0208282,-6.395833333,0.3651619,26.97
19.5,37.5,124.0624949,-6.395833333,0.37548304,26.885
20.5,37.5,124.1041616,-6.395833333,0.38704708,26.824999
21.5,37.5,124.1458282,-6.395833333,0.36735848,26.8
22.5,37.5,124.1874949,-6.395833333,0.3648046,26.765
23.5,37.5,124.2291616,-6.395833333,0.33092812,26.769999
24.5,37.5,124.2708282,-6.395833333,0.31577992,26.814999
25.5,37.5,124.3124949,-6.395833333,0.31783873,26.81
26.5,37.5,124.3541616,-6.395833333,0.33450645,26.699999
27.5,37.5,124.3958282,-6.395833333,0.34949335,26.59
28.5,37.5,124.4374949,-6.395833333,0.34399784,26.599998
29.5,37.5,124.4791616,-6.395833333,0.33272955,26.599998
30.5,37.5,124.5208282,-6.395833333,0.33371663,26.505
31.5,37.5,124.5624949,-6.395833333,0.34803927,26.515
32.5,37.5,124.6041616,-6.395833333,0.37039152,26.57
33.5,37.5,124.6458282,-6.395833333,0.3979016,26.58
34.5,37.5,124.6874949,-6.395833333,0.4166915,26.564999
35.5,37.5,124.7291616,-6.395833333,0.43854257,26.595
36.5,37.5,124.7708282,-6.395833333,0.4769046,26.55
37.5,37.5,124.8124949,-6.395833333,0.50126135,26.48
38.5,37.5,124.8541616,-6.395833333,0.4898713,26.414999
39.5,37.5,124.8958282,-6.395833333,0.4899407,26.425
40.5,37.5,124.9374949,-6.395833333,0.4944096,26.385
41.5,37.5,124.9791616,-6.395833333,0.48764274,26.38
42.5,37.5,125.0208282,-6.395833333,0.45984688,26.365
43.5,37.5,125.0624949,-6.395833333,0.4586184,26.349998
44.5,37.5,125.1041616,-6.395833333,0.49124926,26.265
45.5,37.5,125.1458282,-6.395833333,0.5053368,26.255
46.5,37.5,125.1874949,-6.395833333,0.5243419,26.24
47.5,37.5,125.2291616,-6.395833333,0.5156459,26.22
48.5,37.5,125.2708282,-6.395833333,0.5210963,26.189999
49.5,37.5,125.3124949,-6.395833333,0.5342587,26.154999
0.5,38.5,123.2708282,-6.4375,0.17367224,27.605
1.5,38.5,123.3124949,-6.4375,0.17736968,27.595
2.5,38.5,123.3541616,-6.4375,0.17697525,27.595
3.5,38.5,123.3958282,-6.4375,0.17313318,27.555
4.5,38.5,123.4374949,-6.4375,0.17619325,27.5
5.5,38.5,123.4791616,-6.4375,0.18838398,27.465
6.5,38.5,123.5208282,-6.4375,0.19898193,27.46
7.5,38.5,123.5624949,-6.4375,0.20916627,27.445
8.5,38.5,123.6041616,-6.4375,0.22294424,27.39
9.5,38.5,123.6458282,-6.4375,0.23382396,27.34
10.5,38.5,123.6874949,-6.4375,0.23706807,27.285
11.5,38.5,123.7291616,-6.4375,0.23272128,27.234999
12.5,38.5,123.7708282,-6.4375,0.23297562,27.23
13.5,38.5,123.8124949,-6.4375,0.23695286,27.189999
14.5,38.5,123.8541616,-6.4375,0.2525143,27.154999
15.5,38.5,123.8958282,-6.4375,0.28272122,27.13
16.5,38.5,123.9374949,-6.4375,0.31800538,27.119999
17.5,38.5,123.9791616,-6.4375,0.34435162,27.09
18.5,38.5,124.0208282,-6.4375,0.3518549,26.99
19.5,38.5,124.0624949,-6.4375,0.3511643,26.92
20.5,38.5,124.1041616,-6.4375,0.3510932,26.84
21.5,38.5,124.1458282,-6.4375,0.340178,26.765
22.5,38.5,124.1874949,-6.4375,0.33924073,26.71
23.5,38.5,124.2291616,-6.4375,0.35461515,26.734999
24.5,38.5,124.2708282,-6.4375,0.35331717,26.779999
25.5,38.5,124.3124949,-6.4375,0.35031986,26.72
26.5,38.5,124.3541616,-6.4375,0.3540795,26.64
27.5,38.5,124.3958282,-6.4375,0.351585,26.539999
28.5,38.5,124.4374949,-6.4375,0.34630716,26.564999
29.5,38.5,124.4791616,-6.4375,0.3424525,26.535
30.5,38.5,124.5208282,-6.4375,0.34780607,26.535
31.5,38.5,124.5624949,-6.4375,0.36644578,26.539999
32.5,38.5,124.6041616,-6.4375,0.37842187,26.57
33.5,38.5,124.6458282,-6.4375,0.4007131,26.605
34.5,38.5,124.6874949,-6.4375,0.4174266,26.539999
35.5,38.5,124.7291616,-6.4375,0.43886995,26.555
36.5,38.5,124.7708282,-6.4375,0.46061108,26.525
37.5,38.5,124.8124949,-6.4375,0.47453955,26.474998
38.5,38.5,124.8541616,-6.4375,0.49260345,26.46
39.5,38.5,124.8958282,-6.4375,0.4916277,26.435
40.5,38.5,124.9374949,-6.4375,0.48669264,26.455
41.5,38.5,124.9791616,-6.4375,0.4548605,26.465
42.5,38.5,125.0208282,-6.4375,0.443974,26.385
43.5,38.5,125.0624949,-6.4375,0.45734006,26.305
44.5,38.5,125.1041616,-6.4375,0.48586985,26.244999
45.5,38.5,125.1458282,-6.4375,0.49629432,26.205
46.5,38.5,125.1874949,-6.4375,0.516242,26.244999
47.5,38.5,125.2291616,-6.4375,0.5204674,26.23
48.5,38.5,125.2708282,-6.4375,0.505272,26.26
49.5,38.5,125.3124949,-6.4375,0.49982786,26.279999
0.5,39.5,123.2708282,-6.479166667,0.17100278,27.564999
1.5,39.5,123.3124949,-6.479166667,0.1774922,27.57
2.5,39.5,123.3541616,-6.479166667,0.17636943,27.57
3.5,39.5,123.3958282,-6.479166667,0.17689054,27.51
4.5,39.5,123.4374949,-6.479166667,0.1872656,27.505
5.5,39.5,123.4791616,-6.479166667,0.193953,27.494999
6.5,39.5,123.5208282,-6.479166667,0.20253251,27.494999
7.5,39.5,123.5624949,-6.479166667,0.22031751,27.494999
8.5,39.5,123.6041616,-6.479166667,0.22989051,27.43
9.5,39.5,123.6458282,-6.479166667,0.23246057,27.359999
10.5,39.5,123.6874949,-6.479166667,0.23922442,27.314999
11.5,39.5,123.7291616,-6.479166667,0.24186385,27.224998
12.5,39.5,123.7708282,-6.479166667,0.24858841,27.164999
13.5,39.5,123.8124949,-6.479166667,0.23916899,27.185
14.5,39.5,123.8541616,-6.479166667,0.23208536,27.17
15.5,39.5,123.8958282,-6.479166667,0.24499941,27.125
16.5,39.5,123.9374949,-6.479166667,0.2899856,27.08
17.5,39.5,123.9791616,-6.479166667,0.32048535,27.029999
18.5,39.5,124.0208282,-6.479166667,0.33233392,26.994999
19.5,39.5,124.0624949,-6.479166667,0.3332336,26.935
20.5,39.5,124.1041616,-6.479166667,0.3410457,26.859999
21.5,39.5,124.1458282,-6.479166667,0.36136362,26.789999
22.5,39.5,124.1874949,-6.479166667,0.36999148,26.734999
23.5,39.5,124.2291616,-6.479166667,0.3713255,26.72
24.5,39.5,124.2708282,-6.479166667,0.37453124,26.744999
25.5,39.5,124.3124949,-6.479166667,0.35533887,26.775
26.5,39.5,124.3541616,-6.479166667,0.35486826,26.705
27.5,39.5,124.3958282,-6.479166667,0.3551889,26.595
28.5,39.5,124.4374949,-6.479166667,0.336657,26.539999
29.5,39.5,124.4791616,-6.479166667,0.33641824,26.535
30.5,39.5,124.5208282,-6.479166667,0.34476742,26.58
31.5,39.5,124.5624949,-6.479166667,0.35740486,26.56
32.5,39.5,124.6041616,-6.479166667,0.36818627,26.615
33.5,39.5,124.6458282,-6.479166667,0.38257843,26.685
34.5,39.5,124.6874949,-6.479166667,0.40082902,26.59
35.5,39.5,124.7291616,-6.479166667,0.41912973,26.51
36.5,39.5,124.7708282,-6.479166667,0.44452456,26.51
37.5,39.5,124.8124949,-6.479166667,0.46960264,26.5
38.5,39.5,124.8541616,-6.479166667,0.48453984,26.48
39.5,39.5,124.8958282,-6.479166667,0.48632222,26.449999
40.5,39.5,124.9374949,-6.479166667,0.47903734,26.439999
41.5,39.5,124.9791616,-6.479166667,0.45988533,26.414999
42.5,39.5,125.0208282,-6.479166667,0.4480389,26.394999
43.5,39.5,125.0624949,-6.479166667,0.45134518,26.365
44.5,39.5,125.1041616,-6.479166667,0.46944848,26.314999
45.5,39.5,125.1458282,-6.479166667,0.4979457,26.279999
46.5,39.5,125.1874949,-6.479166667,0.5150576,26.244999
47.5,39.5,125.2291616,-6.479166667,0.51064575,26.26
48.5,39.5,125.2708282,-6.479166667,0.51157343,26.269999
49.5,39.5,125.3124949,-6.479166667,0.50895995,26.314999
0.5,40.5,123.2708282,-6.520833333,0.16681294,27.57
1.5,40.5,123.3124949,-6.520833333,0.16584578,27.585
2.5,40.5,123.3541616,-6.520833333,0.16835538,27.55
3.5,40.5,123.3958282,-6.520833333,0.17099746,27.59
4.5,40.5,123.4374949,-6.520833333,0.17443705,27.545
5.5,40.5,123.4791616,-6.520833333,0.1721584,27.529999
6.5,40.5,123.5208282,-6.520833333,0.1960713,27.494999
7.5,40.5,123.5624949,-6.520833333,0.21936217,27.484999
8.5,40.5,123.6041616,-6.520833333,0.23401038,27.455
9.5,40.5,123.6458282,-6.520833333,0.24458836,27.359999
10.5,40.5,123.6874949,-6.520833333,0.24467832,27.324999
11.5,40.5,123.7291616,-6.520833333,0.25313196,27.26
12.5,40.5,123.7708282,-6.520833333,0.26015505,27.22
13.5,40.5,123.8124949,-6.520833333,0.26186696,27.22
14.5,40.5,123.8541616,-6.520833333,0.2474612,27.205
15.5,40.5,123.8958282,-6.520833333,0.25071996,27.205
16.5,40.5,123.9374949,-6.520833333,0.2671496,27.115
17.5,40.5,123.9791616,-6.520833333,0.2916335,27.039999
18.5,40.5,124.0208282,-6.520833333,0.30877227,26.99
19.5,40.5,124.0624949,-6.520833333,0.31781015,26.97
20.5,40.5,124.1041616,-6.520833333,0.32868657,26.914999
21.5,40.5,124.1458282,-6.520833333,0.32977152,26.865
22.5,40.5,124.1874949,-6.520833333,0.33876142,26.805
23.5,40.5,124.2291616,-6.520833333,0.3468512,26.724998
24.5,40.5,124.2708282,-6.520833333,0.34521458,26.76
25.5,40.5,124.3124949,-6.520833333,0.35097876,26.82
26.5,40.5,124.3541616,-6.520833333,0.35414448,26.755
27.5,40.5,124.3958282,-6.520833333,0.34201428,26.68
28.5,40.5,124.4374949,-6.520833333,0.3399578,26.67
29.5,40.5,124.4791616,-6.520833333,0.34273264,26.65
30.5,40.5,124.5208282,-6.520833333,0.35346985,26.644999
31.5,40.5,124.5624949,-6.520833333,0.36429676,26.555
32.5,40.5,124.6041616,-6.520833333,0.37219137,26.529999
33.5,40.5,124.6458282,-6.520833333,0.38274458,26.535
34.5,40.5,124.6874949,-6.520833333,0.39099762,26.505
35.5,40.5,124.7291616,-6.520833333,0.41304857,26.46
36.5,40.5,124.7708282,-6.520833333,0.42839867,26.474998
37.5,40.5,124.8124949,-6.520833333,0.44131956,26.484999
38.5,40.5,124.8541616,-6.520833333,0.45827946,26.47
39.5,40.5,124.8958282,-6.520833333,0.47474548,26.484999
40.5,40.5,124.9374949,-6.520833333,0.46062547,26.525
41.5,40.5,124.9791616,-6.520833333,0.44453394,26.484999
42.5,40.5,125.0208282,-6.520833333,0.43813795,26.404999
43.5,40.5,125.0624949,-6.520833333,0.45948264,26.355
44.5,40.5,125.1041616,-6.520833333,0.47591826,26.33
45.5,40.5,125.1458282,-6.520833333,0.48835504,26.3
46.5,40.5,125.1874949,-6.520833333,0.4973595,26.295
47.5,40.5,125.2291616,-6.520833333,0.49942186,26.285
48.5,40.5,125.2708282,-6.520833333,0.5049762,26.279999
49.5,40.5,125.3124949,-6.520833333,0.50255376,26.34
0.5,41.5,123.2708282,-6.5625,0.1700395,27.574999
1.5,41.5,123.3124949,-6.5625,0.16860043,27.58
2.5,41.5,123.3541616,-6.5625,0.17118038,27.599998
3.5,41.5,123.3958282,-6.5625,0.168868,27.564999
4.5,41.5,123.4374949,-6.5625,0.17170997,27.57
5.5,41.5,123.4791616,-6.5625,0.16966192,27.535
6.5,41.5,123.5208282,-6.5625,0.1853268,27.57
7.5,41.5,123.5624949,-6.5625,0.1892419,27.574999
8.5,41.5,123.6041616,-6.5625,0.20900871,27.515
9.5,41.5,123.6458282,-6.5625,0.22603607,27.39
10.5,41.5,123.6874949,-6.5625,0.2326232,27.369999
11.5,41.5,123.7291616,-6.5625,0.23443279,27.244999
12.5,41.5,123.7708282,-6.5625,0.28192705,27.244999
13.5,41.5,123.8124949,-6.5625,0.2804259,27.25
14.5,41.5,123.8541616,-6.5625,0.2694749,27.205
15.5,41.5,123.8958282,-6.5625,0.25898662,27.185
16.5,41.5,123.9374949,-6.5625,0.2696908,27.164999
17.5,41.5,123.9791616,-6.5625,0.30834576,27.085
18.5,41.5,124.0208282,-6.5625,0.30677107,26.994999
19.5,41.5,124.0624949,-6.5625,0.31864715,26.96
20.5,41.5,124.1041616,-6.5625,0.3125043,26.949999
21.5,41.5,124.1458282,-6.5625,0.31403026,26.904999
22.5,41.5,124.1874949,-6.5625,0.31418172,26.845
23.5,41.5,124.2291616,-6.5625,0.31916738,26.755
24.5,41.5,124.2708282,-6.5625,0.3362758,26.789999
25.5,41.5,124.3124949,-6.5625,0.3499119,26.689999
26.5,41.5,124.3541616,-6.5625,0.35222802,26.72
27.5,41.5,124.3958282,-6.5625,0.3418268,26.785
28.5,41.5,124.4374949,-6.5625,0.3503815,26.72
29.5,41.5,124.4791616,-6.5625,0.38143834,26.74
30.5,41.5,124.5208282,-6.5625,0.4020951,26.73
31.5,41.5,124.5624949,-6.5625,0.3999816,26.59
32.5,41.5,124.6041616,-6.5625,0.38112968,26.55
33.5,41.5,124.6458282,-6.5625,0.38352254,26.55
34.5,41.5,124.6874949,-6.5625,0.38456392,26.609999
35.5,41.5,124.7291616,-6.5625,0.39531013,26.539999
36.5,41.5,124.7708282,-6.5625,0.41763154,26.494999
37.5,41.5,124.8124949,-6.5625,0.4333837,26.494999
38.5,41.5,124.8541616,-6.5625,0.448109,26.49
39.5,41.5,124.8958282,-6.5625,0.4586496,26.5
40.5,41.5,124.9374949,-6.5625,0.45884514,26.529999
41.5,41.5,124.9791616,-6.5625,0.44878381,26.5
42.5,41.5,125.0208282,-6.5625,0.45437384,26.439999
43.5,41.5,125.0624949,-6.5625,0.4711119,26.394999
44.5,41.5,125.1041616,-6.5625,0.4811374,26.365
45.5,41.5,125.1458282,-6.5625,0.4968115,26.269999
46.5,41.5,125.1874949,-6.5625,0.51813185,26.26
47.5,41.5,125.2291616,-6.5625,0.5241979,26.24
48.5,41.5,125.2708282,-6.5625,0.5113697,26.244999
49.5,41.5,125.3124949,-6.5625,0.50963485,26.32
0.5,42.5,123.2708282,-6.604166667,0.16376255,27.574999
1.5,42.5,123.3124949,-6.604166667,0.16506492,27.615
2.5,42.5,123.3541616,-6.604166667,0.17097569,27.66
3.5,42.5,123.3958282,-6.604166667,0.16780552,27.66
4.5,42.5,123.4374949,-6.604166667,0.17076197,27.64
5.5,42.5,123.4791616,-6.604166667,0.17360891,27.619999
6.5,42.5,123.5208282,-6.604166667,0.19099115,27.59
7.5,42.5,123.5624949,-6.604166667,0.19993971,27.55
8.5,42.5,123.6041616,-6.604166667,0.2022879,27.46
9.5,42.5,123.6458282,-6.604166667,0.2134578,27.414999
10.5,42.5,123.6874949,-6.604166667,0.22700426,27.369999
11.5,42.5,123.7291616,-6.604166667,0.23237646,27.33
12.5,42.5,123.7708282,-6.604166667,0.27999255,27.289999
13.5,42.5,123.8124949,-6.604166667,0.28639168,27.255
14.5,42.5,123.8541616,-6.604166667,0.24086541,27.24
15.5,42.5,123.8958282,-6.604166667,0.24348977,27.25
16.5,42.5,123.9374949,-6.604166667,0.2770186,27.164999
17.5,42.5,123.9791616,-6.604166667,0.30271858,27.13
18.5,42.5,124.0208282,-6.604166667,0.32408893,27.039999
19.5,42.5,124.0624949,-6.604166667,0.2876962,26.97
20.5,42.5,124.1041616,-6.604166667,0.28856987,26.92
21.5,42.5,124.1458282,-6.604166667,0.3070191,26.869999
22.5,42.5,124.1874949,-6.604166667,0.32416892,26.795
23.5,42.5,124.2291616,-6.604166667,0.35122564,26.72
24.5,42.5,124.2708282,-6.604166667,0.3427091,26.66
25.5,42.5,124.3124949,-6.604166667,0.3401033,26.699999
26.5,42.5,124.3541616,-6.604166667,0.3349778,26.765
27.5,42.5,124.3958282,-6.604166667,0.33750466,26.849998
28.5,42.5,124.4374949,-6.604166667,0.36313754,26.83
29.5,42.5,124.4791616,-6.604166667,0.4027643,26.775
30.5,42.5,124.5208282,-6.604166667,0.41092363,26.715
31.5,42.5,124.5624949,-6.604166667,0.3997581,26.605
32.5,42.5,124.6041616,-6.604166667,0.3885947,26.57
33.5,42.5,124.6458282,-6.604166667,0.3916033,26.529999
34.5,42.5,124.6874949,-6.604166667,0.39236763,26.539999
35.5,42.5,124.7291616,-6.604166667,0.40178677,26.49
36.5,42.5,124.7708282,-6.604166667,0.41672555,26.48
37.5,42.5,124.8124949,-6.604166667,0.4398929,26.51
38.5,42.5,124.8541616,-6.604166667,0.44852528,26.494999
39.5,42.5,124.8958282,-6.604166667,0.44278732,26.515
40.5,42.5,124.9374949,-6.604166667,0.4440957,26.515
41.5,42.5,124.9791616,-6.604166667,0.46235225,26.494999
42.5,42.5,125.0208282,-6.604166667,0.47710845,26.455
43.5,42.5,125.0624949,-6.604166667,0.5006242,26.46
44.5,42.5,125.1041616,-6.604166667,0.50572294,26.4
45.5,42.5,125.1458282,-6.604166667,0.5260042,26.265
46.5,42.5,125.1874949,-6.604166667,0.5376843,26.224998
47.5,42.5,125.2291616,-6.604166667,0.5228733,26.26
48.5,42.5,125.2708282,-6.604166667,0.5139652,26.33
49.5,42.5,125.3124949,-6.604166667,0.5051871,26.345
0.5,43.5,123.2708282,-6.645833333,0.16440272,27.695
1.5,43.5,123.3124949,-6.645833333,0.1639506,27.72
2.5,43.5,123.3541616,-6.645833333,0.16771793,27.66
3.5,43.5,123.3958282,-6.645833333,0.16702387,27.57
4.5,43.5,123.4374949,-6.645833333,0.16842164,27.609999
5.5,43.5,123.4791616,-6.645833333,0.17034826,27.505
6.5,43.5,123.5208282,-6.645833333,0.16882578,27.529999
7.5,43.5,123.5624949,-6.645833333,0.17630012,27.59
8.5,43.5,123.6041616,-6.645833333,0.18344142,27.525
9.5,43.5,123.6458282,-6.645833333,0.19282307,27.474998
10.5,43.5,123.6874949,-6.645833333,0.2034069,27.425
11.5,43.5,123.7291616,-6.645833333,0.22085989,27.39
12.5,43.5,123.7708282,-6.645833333,0.25419307,27.32
13.5,43.5,123.8124949,-6.645833333,0.29885504,27.255
14.5,43.5,123.8541616,-6.645833333,0.27200958,27.18
15.5,43.5,123.8958282,-6.645833333,0.2508475,27.22
16.5,43.5,123.9374949,-6.645833333,0.25607145,27.16
17.5,43.5,123.9791616,-6.645833333,0.2727461,27.099998
18.5,43.5,124.0208282,-6.645833333,0.32414946,26.994999
19.5,43.5,124.0624949,-6.645833333,0.29349732,27.005
20.5,43.5,124.1041616,-6.645833333,0.28741658,26.949999
21.5,43.5,124.1458282,-6.645833333,0.30314717,26.904999
22.5,43.5,124.1874949,-6.645833333,0.3133354,26.83
23.5,43.5,124.2291616,-6.645833333,0.348498,26.72
24.5,43.5,124.2708282,-6.645833333,0.36108062,26.664999
25.5,43.5,124.3124949,-6.645833333,0.36322784,26.734999
26.5,43.5,124.3541616,-6.645833333,0.37067494,26.785
27.5,43.5,124.3958282,-6.645833333,0.37254217,26.775
28.5,43.5,124.4374949,-6.645833333,0.383959,26.734999
29.5,43.5,124.4791616,-6.645833333,0.40019476,26.68
30.5,43.5,124.5208282,-6.645833333,0.4070503,26.675
31.5,43.5,124.5624949,-6.645833333,0.419751,26.59
32.5,43.5,124.6041616,-6.645833333,0.41767994,26.474998
33.5,43.5,124.6458282,-6.645833333,0.4158868,26.51
34.5,43.5,124.6874949,-6.645833333,0.4009719,26.51
35.5,43.5,124.7291616,-6.645833333,0.41981372,26.529999
36.5,43.5,124.7708282,-6.645833333,0.43585238,26.519999
37.5,43.5,124.8124949,-6.645833333,0.4418213,26.5
38.5,43.5,124.8541616,-6.645833333,0.4431304,26.515
39.5,43.5,124.8958282,-6.645833333,0.44473,26.455
40.5,43.5,124.9374949,-6.645833333,0.45237252,26.47
41.5,43.5,124.9791616,-6.645833333,0.46334052,26.505
42.5,43.5,125.0208282,-6.645833333,0.4945958,26.484999
43.5,43.5,125.0624949,-6.645833333,0.5077428,26.435
44.5,43.5,125.1041616,-6.645833333,0.5363844,26.404999
45.5,43.5,125.1458282,-6.645833333,0.5333155,26.33
46.5,43.5,125.1874949,-6.645833333,0.53601104,26.314999
47.5,43.5,125.2291616,-6.645833333,0.5213565,26.305
48.5,43.5,125.2708282,-6.645833333,0.5004922,26.32
49.5,43.5,125.3124949,-6.645833333,0.4778943,26.324999
0.5,44.5,123.2708282,-6.6875,0.16999386,27.71
1.5,44.5,123.3124949,-6.6875,0.16395488,27.72
2.5,44.5,123.3541616,-6.6875,0.16129664,27.695
3.5,44.5,123.3958282,-6.6875,0.16073051,27.73
4.5,44.5,123.4374949,-6.6875,0.16314831,27.715
5.5,44.5,123.4791616,-6.6875,0.16572596,27.59
6.5,44.5,123.5208282,-6.6875,0.16722628,27.609999
7.5,44.5,123.5624949,-6.6875,0.16696946,27.599998
8.5,44.5,123.6041616,-6.6875,0.16851328,27.564999
9.5,44.5,123.6458282,-6.6875,0.17694585,27.49
10.5,44.5,123.6874949,-6.6875,0.19746388,27.404999
11.5,44.5,123.7291616,-6.6875,0.22290389,27.355
12.5,44.5,123.7708282,-6.6875,0.25989962,27.335
13.5,44.5,123.8124949,-6.6875,0.2888385,27.21
14.5,44.5,123.8541616,-6.6875,0.29007047,27.154999
15.5,44.5,123.8958282,-6.6875,0.26667577,27.17
16.5,44.5,123.9374949,-6.6875,0.24765961,27.21
17.5,44.5,123.9791616,-6.6875,0.23282535,27.22
18.5,44.5,124.0208282,-6.6875,0.26783887,27.07
19.5,44.5,124.0624949,-6.6875,0.28847444,26.994999
20.5,44.5,124.1041616,-6.6875,0.2700082,27.039999
21.5,44.5,124.1458282,-6.6875,0.28583348,26.98
22.5,44.5,124.1874949,-6.6875,0.30729198,26.894999
23.5,44.5,124.2291616,-6.6875,0.32703078,26.779999
24.5,44.5,124.2708282,-6.6875,0.34165463,26.685
25.5,44.5,124.3124949,-6.6875,0.36078566,26.699999
26.5,44.5,124.3541616,-6.6875,0.3706289,26.705
27.5,44.5,124.3958282,-6.6875,0.37906402,26.74
28.5,44.5,124.4374949,-6.6875,0.39893264,26.675
29.5,44.5,124.4791616,-6.6875,0.41689932,26.68
30.5,44.5,124.5208282,-6.6875,0.41433722,26.675
31.5,44.5,124.5624949,-6.6875,0.42098334,26.585
32.5,44.5,124.6041616,-6.6875,0.42598215,26.474998
33.5,44.5,124.6458282,-6.6875,0.42278743,26.535
34.5,44.5,124.6874949,-6.6875,0.42491484,26.529999
35.5,44.5,124.7291616,-6.6875,0.4128137,26.49
36.5,44.5,124.7708282,-6.6875,0.41940823,26.525
37.5,44.5,124.8124949,-6.6875,0.43322116,26.49
38.5,44.5,124.8541616,-6.6875,0.4350235,26.49
39.5,44.5,124.8958282,-6.6875,0.46123546,26.445
40.5,44.5,124.9374949,-6.6875,0.4673618,26.494999
41.5,44.5,124.9791616,-6.6875,0.48850414,26.47
42.5,44.5,125.0208282,-6.6875,0.49480402,26.404999
43.5,44.5,125.0624949,-6.6875,0.52009654,26.349998
44.5,44.5,125.1041616,-6.6875,0.5416377,26.369999
45.5,44.5,125.1458282,-6.6875,0.5195102,26.375
46.5,44.5,125.1874949,-6.6875,0.49414587,26.32
47.5,44.5,125.2291616,-6.6875,0.47665188,26.335
48.5,44.5,125.2708282,-6.6875,0.46166435,26.385
49.5,44.5,125.3124949,-6.6875,0.43808508,26.39
0.5,45.5,123.2708282,-6.729166667,0.17012334,27.734999
1.5,45.5,123.3124949,-6.729166667,0.16646199,27.705
